"","FICO","BAE201405ProjLoss","PMI6_1","DTIwoProspLoanAllEmp","REV201","SampleWeight","EALR"
"11337",655,0.0901124329033094,0.1038261854,0.39,1032,2,0.0901124329033094
"11338",670,0.00732006819490797,0.1012465308,0.18,64,2,0.00732006819490797
"11339",700,0,0.063488675,0.02,866,6.666667,0
"11340",666,0,0.1159068005,0.22,7735,1,0
"11341",697,0,0.1081141675,0.39,6889,1,0
"11342",660,0.018715,0.0813982747,0.26,25334,1,0.018715
"11343",712,0.774095,0.1200278829,0.46,45889,1,0.774095
"11344",662,0.0224483513191048,0.1168216921,0.26,6514,2,0.0224483513191048
"11345",664,0.0217196414079889,0.1038086905,0.25,25946,1,0.0217196414079889
"11346",722,0.00270801252199351,0.1015032931,0.32,10877,2,0.00270801252199351
"11347",749,0.0210372750249079,0.048526718,0.01,926,2,0.0210372750249079
"11348",645,0.134415595767902,0.100322842,0.18,241,6.666667,0.134415595767902
"11349",644,0.00417547526082641,0.1052751775,0.43,21745,2,0.00417547526082641
"11350",681,0,0.1263341985,0.25,16634,1,0
"11351",660,0,0.1096620761,0.1,10121,1,0
"11352",660,0,0.1196293864,0.34,17000,2,0
"11353",666,0.0151435762869852,0.1027506526,0.07,291,2,0.0151435762869852
"11354",712,0.0742032445214463,0.104526351,0.04,185,4.166667,0.0742032445214463
"11355",649,0.0547752473567273,0.0586683153,0.04,0,1,0.0547752473567273
"11356",672,0.194331560494302,0.1231860808,0.23,3420,2,0.194331560494302
"11357",649,0,0.1294077905,0.34,10387,2,0
"11358",640,0.274289952996464,0.1044846369,0.31,28032,2,0.274289952996464
"11359",674,0,0.101889744,0.36,8251,2,0
"11360",696,0.020681,0.0638926915,0.3,13254,1,0.020681
"11361",726,0,0.1003722634,0.06,140,2,0
"11362",652,0,0.0916530673,0.15,2588,2,0
"11363",756,0.011392215849144,0.0732581551,0.15,156,4.166667,0.011392215849144
"11364",640,0,0.1217575384,0.21,5674,2,0
"11365",713,0.0402941424088335,0.0593425817,0.01,4203,2,0.0402941424088335
"11366",657,0.00609588465129716,0.1120573925,0.08,10429,2,0.00609588465129716
"11367",624,0.00270344776346393,0.1017943784,0.07,4936,2.5,0.00270344776346393
"11368",737,0.00889823736359908,0.0390298855,0.15,13664,4.166667,0.00889823736359908
"11369",653,0.0866088930858985,0.1198925335,0.27,9448,2,0.0866088930858985
"11370",650,0,0.1000419628,0.02,618,2,0
"11371",671,0.723810724488092,0.1224679244,0.32,23637,2,0.723810724488092
"11372",688,0.0782801441282488,0.0795533716,0.03,940,2,0.0782801441282488
"11373",706,0,0.1154864324,0.02,625,2,0
"11374",673,0.0161594856911234,0.109613501,0.47,85397,2,0.0161594856911234
"11375",650,0.344744874296612,0.1000289161,0.09,6138,1,0.344744874296612
"11376",687,0,0.1094972591,0.38,12924,5,0
"11377",728,0.0235409411631319,0.0728670437,0.1,612,4.166667,0.0235409411631319
"11378",727,0.00581011599939642,0.0746991646,0.42,22367,2,0.00581011599939642
"11379",623,0.00418251658352094,0.097808466,0.07,12020,1,0.00418251658352094
"11380",648,0.027836,0.1044592019,0.17,9624,1,0.027836
"11381",653,0.0974921259654753,0.0722985029,0.02,205,4.166667,0.0974921259654753
"11382",667,0.0210722349318539,0.1109569685,0.26,5334,2,0.0210722349318539
"11383",676,0,0.1085316224,0.31,8878,6.666667,0
"11384",666,0.010889484107993,0.0599374632,0.03,2094,2,0.010889484107993
"11385",650,0.00706490173950084,0.1108973405,0.03,485,2,0.00706490173950084
"11386",684,0,0.1071401444,0.16,1887,1,0
"11387",685,0,0.1227323918,0.34,5313,1,0
"11388",660,0.0563282989655731,0.1275240891,0.42,6680,2,0.0563282989655731
"11389",654,0.0366354731841342,0.1020919686,0.12,5219,2,0.0366354731841342
"11390",670,0.00270344776346393,0.103511673,0.46,73636,2,0.00270344776346393
"11391",676,0,0.1219143936,0.21,3628,2,0
"11392",665,0.0156604228038877,0.1151284881,0.02,650,2,0.0156604228038877
"11393",635,0,0.1250269098,0.19,45584,1,0
"11394",702,0,0.0927189759,0.13,10967,1,0
"11395",687,0.013787,0.0858340435,0.29,23258,1,0.013787
"11396",644,0,0.1290172755,0.2,5667,2,0
"11397",679,0,0.1118398624,0.27,7446,2,0
"11398",725,0.00270344776346393,0.1094648316,0.43,8677,2,0.00270344776346393
"11399",732,0.00699384510980987,0.1120718596,0.29,3503,2,0.00699384510980987
"11400",670,0.0223951573548739,0.1075356655,0.33,12107,2,0.0223951573548739
"11401",678,0.00605497475816486,0.1220992005,0.2,39757,2,0.00605497475816486
"11402",664,0,0.116088618,0.08,465,2,0
"11403",739,1.1646,0.1202524586,0.18,14913,4.166667,1.1646
"11404",662,0,0.1287426092,0.13,62101,1,0
"11405",676,0,0.1217094732,0.25,6062,2,0
"11406",629,0.00609588465129716,0.1291936073,0.18,24241,2.5,0.00609588465129716
"11407",717,0,0.0873214771,0.49,7264,2,0
"11408",647,0,0.116723836,0.22,7259,4.166667,0
"11409",675,0.970849,0.1113754502,0.39,25601,1,0.970849
"11410",668,0.00505,0.1262189974,0.36,33297,1,0.00505
"11411",662,0.032244,0.1075924222,0.09,13,1,0.032244
"11412",651,0,0.1120607697,0.19,10664,2,0
"11413",766,0.0136909007068333,0.0601405898,0.01,1357,1,0.0136909007068333
"11414",644,0.032244,0.0966496909,0,664,1,0.032244
"11415",663,0.128724932817511,0.1256037687,0.15,0,2,0.128724932817511
"11416",680,0.00409443198444926,0.1103217277,0.38,13343,4.166667,0.00409443198444926
"11417",680,0,0.1155832247,0.42,47572,2,0
"11418",649,0.0060693517197219,0.0718583314,0.24,89876,2,0.0060693517197219
"11419",653,0,0.1058476668,0.19,27219,2,0
"11420",677,0.34618724514751,0.0859340922,0.14,20763,2,0.34618724514751
"11421",669,0.0365755189295241,0.0900600573,0.07,3293,2,0.0365755189295241
"11422",674,0.134475,0.1015374764,0.39,51320,1,0.134475
"11423",692,0,0.0673834653,0.25,35586,1,0
"11424",649,0.0151183222867341,0.123235991,0.24,16393,2,0.0151183222867341
"11425",675,0.00605270432455424,0.12030517,0.24,16381,2,0.00605270432455424
"11426",663,1.08367433990654,0.1045441576,0.17,13819,4.166667,1.08367433990654
"11427",775,0.0136909007068333,0.0297521134,0.01,3664,1,0.0136909007068333
"11428",605,0.0210216136451918,0.0966547178,0.34,20548,4.166667,0.0210216136451918
"11429",687,0.368829336199678,0.1060279501,0.33,38177,2,0.368829336199678
"11430",636,0.183270049279314,0.1209220438,0.09,5815,2.5,0.183270049279314
"11431",696,0,0.1091538642,0.05,15,1,0
"11432",632,0.715132971552665,0.1264776834,0.12,4409,2.5,0.715132971552665
"11433",802,0,0.0957513302,0.25,109,2,0
"11434",680,0.8751522338848,0.1000648858,0.25,31703,2,0.8751522338848
"11435",645,0,0.1152942434,0.44,7822,2,0
"11436",666,0.0149673141483957,0.1008369997,0.02,7775,2,0.0149673141483957
"11437",664,0.086741,0.1099448754,0.15,8226,1,0.086741
"11438",660,0.010889484107993,0.0957005615,0.02,2089,2,0.010889484107993
"11439",638,0.00270344776346393,0.1265389365,0.23,16806,2.5,0.00270344776346393
"11440",639,0.00270344776346393,0.109438302,0.02,2422,2.5,0.00270344776346393
"11441",694,0,0.1147849557,0.26,18494,2,0
"11442",710,0.044338,0.1131363981,0.23,5701,1,0.044338
"11443",680,0,0.1206615322,0.41,9758,1,0
"11444",660,0,0.0992718939,0.31,11265,2,0
"11445",689,0,0.0955026932,0.38,45819,1,0
"11446",660,0.00270801252199351,0.1122073021,0.16,13373,2,0.00270801252199351
"11447",631,0.0901124329033094,0.1241158993,0.01,598,2.5,0.0901124329033094
"11448",639,0.0242097348938833,0.113262326,0,451,2.5,0.0242097348938833
"11449",666,0,0.0875010512,0.02,2643,6.666667,0
"11450",668,0.0618298707115531,0.1109195892,0.37,13942,2,0.0618298707115531
